Card Category,Churn,Clientnum,Customer Age (bin),Education Level,Gender,Income,Marital Status,Balance,Credit Limit,Customer Age,Dependent count,Months on book,Utilization Ratio
Blue,Retained Customers,720164358,50,Graduate,F,$40K - $60K,Single,0,6058,53,4,43,0%
Blue,Attrited Customer,717949008,40,High School,F,$40K - $60K,Single,412,1554,40,4,29,27%
Blue,Attrited Customer,711468708,30,High School,F,$40K - $60K,Single,0,1438.3,38,4,31,0%
Blue,Retained Customers,711801933,50,High School,F,$40K - $60K,Single,0,1438.3,54,4,36,0%
Blue,Attrited Customer,814765533,40,High School,F,$40K - $60K,Single,2517,10587,44,4,39,24%
Blue,Attrited Customer,715409733,40,College,F,Less than $40K,Single,0,2263,47,4,36,0%
Blue,Attrited Customer,822170733,40,College,F,Less than $40K,Single,2517,3785,45,4,41,67%
Blue,Attrited Customer,713027058,40,Doctorate,F,Less than $40K,Single,0,2292,46,4,36,0%
Blue,Attrited Customer,779302233,40,Graduate,F,Less than $40K,Single,0,1438.3,40,4,22,0%
Blue,Attrited Customer,713463708,40,Graduate,F,Less than $40K,Single,0,1438.3,40,4,25,0%
Blue,Attrited Customer,718342158,30,Graduate,F,Less than $40K,Single,1933,4391,38,4,26,44%
Blue,Attrited Customer,716856408,30,Graduate,F,Less than $40K,Single,0,1438.3,39,4,28,0%
Blue,Attrited Customer,716858433,40,Graduate,F,Less than $40K,Single,0,3015,43,4,32,0%
Blue,Attrited Customer,710555433,40,Graduate,F,Less than $40K,Single,0,2803,42,4,36,0%
Blue,Attrited Customer,711691608,40,Graduate,F,Less than $40K,Single,2450,2881,46,4,36,85%
Blue,Retained Customers,710878308,50,Graduate,F,Less than $40K,Single,913,3699,50,4,37,25%
Blue,Attrited Customer,719512983,40,Graduate,F,Less than $40K,Single,0,1438.3,47,4,39,0%
Blue,Attrited Customer,718975083,40,Graduate,F,Less than $40K,Single,0,2473,47,4,40,0%
Blue,Retained Customers,798041508,50,Graduate,F,Less than $40K,Single,2517,3201,50,4,44,79%
Blue,Retained Customers,711722808,50,Graduate,F,Less than $40K,Single,0,1483,51,4,44,0%
Blue,Attrited Customer,718080558,40,High School,F,Less than $40K,Single,0,4720,41,4,36,0%
Blue,Attrited Customer,715327683,40,Post-Graduate,F,Less than $40K,Single,2517,4477,45,4,36,56%
Blue,Attrited Customer,713804883,40,Post-Graduate,F,Less than $40K,Single,0,1836,46,4,37,0%
Blue,Attrited Customer,789312033,40,Post-Graduate,F,Less than $40K,Single,460,3874,48,4,38,12%
Blue,Attrited Customer,716136333,40,Unknown,F,Less than $40K,Single,2517,4212,40,4,24,60%
Blue,Attrited Customer,789081408,40,Unknown,F,Less than $40K,Single,170,1438.3,44,4,32,12%
Blue,Attrited Customer,756025233,40,Unknown,F,Less than $40K,Single,1014,2422,43,4,36,42%
Blue,Retained Customers,712747758,50,Unknown,F,Less than $40K,Single,0,2477,50,4,36,0%
Blue,Attrited Customer,709798908,40,Unknown,F,Less than $40K,Single,0,2858,45,4,32,0%
Blue,Attrited Customer,720939933,40,Unknown,F,Less than $40K,Single,0,2879,46,4,33,0%
Blue,Attrited Customer,812406183,40,Unknown,F,Less than $40K,Single,0,1438.3,45,4,40,0%
Blue,Retained Customers,711245433,50,Graduate,F,Unknown,Single,0,2509,50,4,41,0%
Blue,Attrited Customer,778441533,40,High School,F,Unknown,Single,1631,4549,45,4,26,36%
Blue,Attrited Customer,716668308,30,High School,F,Unknown,Single,0,12405,39,4,36,0%
Blue,Attrited Customer,712130058,40,Unknown,F,Unknown,Single,317,8075,44,4,36,4%
Blue,Attrited Customer,815908908,40,Unknown,F,Unknown,Single,2517,6263,47,4,42,40%
Blue,Attrited Customer,712441308,40,Unknown,F,Unknown,Single,0,29295,41,4,25,0%
Blue,Attrited Customer,708797583,40,Unknown,F,Unknown,Single,0,2672,49,4,31,0%
Blue,Attrited Customer,711742758,40,College,F,$40K - $60K,Single,0,11508,43,5,32,0%
Blue,Attrited Customer,714188883,40,Doctorate,F,Less than $40K,Single,0,1787,46,5,37,0%
Blue,Retained Customers,713025558,50,Doctorate,F,Less than $40K,Single,0,1438.3,53,5,38,0%
Blue,Attrited Customer,712706058,40,Graduate,F,Less than $40K,Single,0,1491,44,5,37,0%
Blue,Attrited Customer,711232608,40,High School,F,Less than $40K,Single,0,1636,47,5,36,0%
Blue,Attrited Customer,711156858,40,High School,F,Less than $40K,Single,2517,8297,48,5,40,30%
Blue,Attrited Customer,714058308,40,Unknown,F,Less than $40K,Single,2384,2689,43,5,36,89%
Blue,Attrited Customer,719168883,40,Unknown,F,Less than $40K,Single,0,5155,45,5,34,0%
Blue,Retained Customers,712161858,50,Unknown,F,Less than $40K,Single,0,1438.3,55,5,36,0%
Blue,Retained Customers,716260833,50,Unknown,F,Less than $40K,Single,2517,4668,56,5,36,54%
Blue,Attrited Customer,714010383,40,Unknown,F,Unknown,Single,0,3502,47,5,40,0%
Gold,Attrited Customer,778643733,40,Unknown,F,$40K - $60K,Single,1454,23981,48,1,28,6%
Gold,Attrited Customer,714848958,40,Graduate,F,Less than $40K,Single,897,15109,47,2,37,6%
Gold,Attrited Customer,712509108,40,Doctorate,F,Less than $40K,Single,532,15164,46,3,36,4%
Gold,Attrited Customer,715496058,40,Unknown,F,Less than $40K,Single,0,15987,41,4,36,0%
Gold,Attrited Customer,720460083,40,Unknown,F,Unknown,Single,0,34516,45,4,27,0%
Platinum,Retained Customers,719071158,50,Graduate,F,Unknown,Single,0,34516,54,0,38,0%
Platinum,Retained Customers,714190983,50,Graduate,F,Unknown,Single,531,34516,51,2,32,2%
Platinum,Attrited Customer,709319658,40,Graduate,F,Less than $40K,Single,0,15987,48,4,37,0%
Silver,Attrited Customer,811527933,60,College,F,Less than $40K,Single,1758,10885,65,0,56,16%
Silver,Retained Customers,712044558,50,Unknown,F,Less than $40K,Single,1309,14563,51,1,41,9%
Silver,Attrited Customer,714022833,40,Graduate,F,$40K - $60K,Single,0,17909,42,2,32,0%
Silver,Attrited Customer,788030208,40,Unknown,F,Less than $40K,Single,2517,13453,42,2,33,19%
Silver,Retained Customers,713021208,50,College,F,Unknown,Single,0,34516,55,2,36,0%
Silver,Retained Customers,719629308,50,Unknown,F,Unknown,Single,1783,34516,55,2,37,5%
Silver,Attrited Customer,708821733,40,Unknown,F,$40K - $60K,Single,531,19713,43,3,36,3%
Silver,Retained Customers,793608258,50,Graduate,F,Less than $40K,Single,0,13432,54,3,48,0%
Silver,Attrited Customer,715517733,40,High School,F,Less than $40K,Single,1962,13092,46,3,39,15%
Silver,Attrited Customer,710812533,40,High School,F,Unknown,Single,154,34516,46,3,36,0%
Silver,Retained Customers,708687483,50,Graduate,F,Less than $40K,Single,0,13626,54,4,36,0%
Silver,Attrited Customer,717477783,40,Unknown,F,Less than $40K,Single,2389,10195,49,4,37,23%
Blue,Attrited Customer,708916083,40,Doctorate,F,Less than $40K,Unknown,0,1749,49,0,37,0%
Blue,Retained Customers,711790308,50,High School,F,Less than $40K,Unknown,632,2223,54,0,34,28%
Blue,Attrited Customer,713388108,60,High School,F,Less than $40K,Unknown,0,5210,62,0,51,0%
Blue,Retained Customers,716354883,50,Graduate,F,Unknown,Unknown,0,9076,59,0,49,0%
Blue,Attrited Customer,774760458,60,High School,F,$40K - $60K,Unknown,2517,3807,62,1,56,66%
Blue,Attrited Customer,708788583,60,College,F,Less than $40K,Unknown,0,6167,64,1,56,0%
Blue,Retained Customers,720531633,50,Graduate,F,Less than $40K,Unknown,2517,3552,55,1,36,71%
Blue,Attrited Customer,712329933,40,High School,F,Less than $40K,Unknown,0,3654,47,1,41,0%
Blue,Attrited Customer,716709858,30,Unknown,F,Less than $40K,Unknown,0,3074,34,1,25,0%
Blue,Attrited Customer,714630858,30,Unknown,F,Less than $40K,Unknown,458,1470,36,1,36,31%
Blue,Retained Customers,719299533,50,Unknown,F,Less than $40K,Unknown,795,3626,55,1,36,22%
Blue,Attrited Customer,711535158,40,College,F,Unknown,Unknown,461,2197,46,1,35,21%
Blue,Attrited Customer,779247483,40,Unknown,F,Unknown,Unknown,0,2069,46,1,28,0%
Blue,Attrited Customer,709823733,40,Graduate,F,$40K - $60K,Unknown,0,5508,44,2,34,0%
Blue,Attrited Customer,780584658,30,Unknown,F,$40K - $60K,Unknown,1293,1843,33,2,22,70%
Blue,Attrited Customer,780670083,30,Unknown,F,$40K - $60K,Unknown,0,4363,39,2,28,0%
Blue,Attrited Customer,791730183,30,College,F,Less than $40K,Unknown,1817,7385,38,2,32,25%
Blue,Attrited Customer,713047608,40,College,F,Less than $40K,Unknown,2013,2387,40,2,36,84%
Blue,Attrited Customer,713153733,40,Graduate,F,Less than $40K,Unknown,1473,2520,49,2,29,59%
Blue,Attrited Customer,778289883,40,Graduate,F,Less than $40K,Unknown,0,1507,42,2,32,0%
Blue,Attrited Customer,708584208,30,Graduate,F,Less than $40K,Unknown,2517,3111,36,2,36,81%
Blue,Attrited Customer,714923583,30,Graduate,F,Less than $40K,Unknown,0,2369,38,2,36,0%
Blue,Attrited Customer,712770408,40,Graduate,F,Less than $40K,Unknown,0,3413,42,2,36,0%
Blue,Retained Customers,711721458,50,Graduate,F,Less than $40K,Unknown,0,1438.3,50,2,36,0%
Blue,Attrited Customer,819634233,40,Graduate,F,Less than $40K,Unknown,0,6568,46,2,40,0%
Blue,Retained Customers,713058858,50,Graduate,F,Less than $40K,Unknown,913,1695,54,2,46,54%
Blue,Retained Customers,828215508,50,Graduate,F,Less than $40K,Unknown,0,1438.3,55,2,50,0%
Blue,Retained Customers,789241308,50,Unknown,F,Less than $40K,Unknown,0,1438.3,54,2,39,0%
Blue,Retained Customers,716575758,50,College,F,Unknown,Unknown,0,1438.3,50,2,39,0%
Blue,Retained Customers,716573058,50,Doctorate,F,Less than $40K,Unknown,0,1438.3,54,3,36,0%
Blue,Attrited Customer,710138883,40,Graduate,F,Less than $40K,Unknown,0,8109,47,3,36,0%
Blue,Attrited Customer,716963283,40,Graduate,F,Less than $40K,Unknown,2517,3165,47,3,38,80%
Blue,Attrited Customer,826261008,40,Graduate,F,Less than $40K,Unknown,0,1438.3,48,3,44,0%
Blue,Attrited Customer,712399308,30,High School,F,Less than $40K,Unknown,2387,2989,38,3,36,80%
Blue,Attrited Customer,712853358,30,High School,F,Less than $40K,Unknown,0,1817,39,3,36,0%
Blue,Attrited Customer,772150983,40,High School,F,Less than $40K,Unknown,978,2363,48,3,37,41%
Blue,Attrited Customer,711683358,40,High School,F,Less than $40K,Unknown,0,3313,46,3,41,0%
Blue,Retained Customers,713555133,50,High School,F,Less than $40K,Unknown,595,1667,56,3,44,36%
Blue,Attrited Customer,779055033,40,Unknown,F,Less than $40K,Unknown,2416,8256,43,3,24,29%
Blue,Attrited Customer,815320383,40,Unknown,F,Less than $40K,Unknown,0,4710,46,3,41,0%
Blue,Retained Customers,772306383,50,Unknown,F,Less than $40K,Unknown,0,1462,57,3,43,0%
Blue,Attrited Customer,721178583,30,Graduate,F,Unknown,Unknown,0,5674,37,3,22,0%
Blue,Attrited Customer,714031083,40,Graduate,F,Unknown,Unknown,0,8869,46,3,30,0%
Blue,Attrited Customer,720197058,40,Graduate,F,Unknown,Unknown,0,3443,47,3,33,0%
Blue,Attrited Customer,779104608,30,High School,F,Unknown,Unknown,0,1438.3,34,3,15,0%
Blue,Attrited Customer,711819708,30,Post-Graduate,F,Unknown,Unknown,2517,4734,33,3,25,53%
Blue,Attrited Customer,713920158,40,Unknown,F,Unknown,Unknown,0,13733,41,3,36,0%
Blue,Attrited Customer,714127383,40,Unknown,F,Unknown,Unknown,2517,4431,48,3,36,57%
Blue,Retained Customers,779905008,50,Graduate,F,$40K - $60K,Unknown,0,1779,54,4,38,0%
Blue,Attrited Customer,712704933,40,High School,F,$40K - $60K,Unknown,0,4048,49,4,43,0%
Blue,Attrited Customer,720867708,40,Graduate,F,Less than $40K,Unknown,1103,1748,45,4,33,63%
Blue,Attrited Customer,787493808,40,Graduate,F,Less than $40K,Unknown,2480,2700,48,4,36,92%
Blue,Attrited Customer,820047858,40,Graduate,F,Less than $40K,Unknown,1868,3017,44,4,39,62%
Blue,Retained Customers,719420883,50,Graduate,F,Less than $40K,Unknown,0,1677,56,4,44,0%
Blue,Attrited Customer,720178158,40,High School,F,Less than $40K,Unknown,0,7552,46,4,37,0%
Blue,Attrited Customer,794719983,40,High School,F,Less than $40K,Unknown,2505,2616,44,4,38,96%
Blue,Retained Customers,714266883,50,Post-Graduate,F,Less than $40K,Unknown,503,2440,54,4,44,21%
Blue,Attrited Customer,787747308,40,Unknown,F,Less than $40K,Unknown,2517,3468,49,4,39,73%
Blue,Attrited Customer,715297908,40,College,F,Unknown,Unknown,1125,1438.3,41,4,22,78%
Blue,Attrited Customer,712229283,40,Doctorate,F,Unknown,Unknown,0,1438.3,48,4,24,0%
Blue,Attrited Customer,711540108,40,Doctorate,F,Unknown,Unknown,0,1438.3,44,4,33,0%
Blue,Attrited Customer,715020933,40,High School,F,Unknown,Unknown,0,15944,44,4,34,0%
Blue,Attrited Customer,710752233,40,High School,F,$40K - $60K,Unknown,2203,4430,43,5,24,50%
Blue,Attrited Customer,819688458,40,Graduate,F,Less than $40K,Unknown,0,1545,44,5,39,0%
Blue,Attrited Customer,789817833,40,Post-Graduate,F,Less than $40K,Unknown,2466,9073,44,5,33,27%
Gold,Attrited Customer,817607358,40,High School,F,Unknown,Unknown,0,34516,44,2,35,0%
Silver,Retained Customers,721273008,50,College,F,Less than $40K,Unknown,1252,10797,54,1,43,12%
Silver,Attrited Customer,711096633,30,Unknown,F,Less than $40K,Unknown,0,12203,37,2,29,0%
Silver,Attrited Customer,718614183,40,High School,F,Less than $40K,Unknown,0,13651,43,4,31,0%
Blue,Attrited Customer,713733633,20,High School,M,$60K - $80K,Divorced,2517,13303,27,0,36,19%
Blue,Attrited Customer,716987358,20,Post-Graduate,M,$60K - $80K,Divorced,0,8022,29,0,15,0%
Blue,Retained Customers,712849158,50,High School,M,$80K - $120K,Divorced,2488,19793,55,0,44,13%
Blue,Retained Customers,708949908,50,Graduate,M,$120K +,Divorced,0,1656,50,1,42,0%
Blue,Retained Customers,773667708,50,Graduate,M,$60K - $80K,Divorced,1008,7050,50,1,44,14%
Blue,Attrited Customer,778693458,30,High School,M,$60K - $80K,Divorced,0,12616,32,1,13,0%
Blue,Attrited Customer,719818983,30,College,M,$80K - $120K,Divorced,0,12464,39,1,28,0%
Blue,Retained Customers,714294183,50,Graduate,M,$80K - $120K,Divorced,132,9580,54,1,44,1%
Blue,Attrited Customer,787482033,60,High School,M,$80K - $120K,Divorced,0,28930,60,1,48,0%
Blue,Retained Customers,778272408,50,Unknown,M,$80K - $120K,Divorced,0,5763,52,1,42,0%
Blue,Attrited Customer,772292358,30,College,M,Less than $40K,Divorced,0,7970,30,1,19,0%
Blue,Attrited Customer,718418958,30,Post-Graduate,M,Less than $40K,Divorced,0,5061,30,1,36,0%
Blue,Attrited Customer,714864333,40,College,M,$120K +,Divorced,0,34516,43,2,37,0%
Blue,Retained Customers,716609433,50,High School,M,$120K +,Divorced,2517,16828,55,2,46,15%
Blue,Retained Customers,778860783,50,Unknown,M,$120K +,Divorced,1116,24379,57,2,38,5%
Blue,Retained Customers,814191333,50,Unknown,M,$120K +,Divorced,278,24250,55,2,50,1%
Blue,Attrited Customer,789964983,40,Graduate,M,$40K - $60K,Divorced,0,9569,45,2,36,0%
Blue,Attrited Customer,789365508,40,High School,M,$40K - $60K,Divorced,512,14839,49,2,39,4%
Blue,Attrited Customer,710638233,40,Unknown,M,$40K - $60K,Divorced,2186,4277,41,2,25,51%
Blue,Attrited Customer,791856033,40,College,M,$80K - $120K,Divorced,0,34516,45,2,39,0%
Blue,Attrited Customer,720006333,40,College,M,$80K - $120K,Divorced,0,4479,48,2,40,0%
Blue,Attrited Customer,712982808,40,Doctorate,M,$80K - $120K,Divorced,0,1438.3,47,2,32,0%
Blue,Attrited Customer,781320783,40,Graduate,M,$80K - $120K,Divorced,0,4586,47,2,41,0%
Blue,Attrited Customer,714751158,40,High School,M,$80K - $120K,Divorced,2517,34516,49,2,36,7%
Blue,Retained Customers,717624708,50,High School,M,Less than $40K,Divorced,0,1438.3,59,2,51,0%
Blue,Attrited Customer,720748608,40,Graduate,M,$40K - $60K,Divorced,0,3575,44,3,32,0%
Blue,Attrited Customer,807379833,40,Graduate,M,$40K - $60K,Divorced,145,9104,48,3,43,2%
Blue,Retained Customers,716570958,50,Post-Graduate,M,$60K - $80K,Divorced,511,14409,50,3,36,4%
Blue,Attrited Customer,719176308,40,College,M,$80K - $120K,Divorced,0,7278,43,3,32,0%
Blue,Attrited Customer,708793008,40,Doctorate,M,$80K - $120K,Divorced,0,9949,46,3,35,0%
Blue,Attrited Customer,708084558,40,Doctorate,M,$80K - $120K,Divorced,1771,8258,46,3,38,21%
Blue,Attrited Customer,778929783,40,Graduate,M,$80K - $120K,Divorced,0,1925,40,3,22,0%
Blue,Attrited Customer,778606308,40,Unknown,M,$80K - $120K,Divorced,1881,6614,45,3,25,28%
Blue,Retained Customers,721243083,50,Unknown,M,$80K - $120K,Divorced,2408,34516,55,3,41,7%
Blue,Attrited Customer,765459858,40,Graduate,M,Less than $40K,Divorced,0,6397,47,3,40,0%
Blue,Retained Customers,718333983,50,Unknown,M,$120K +,Divorced,2219,13694,57,4,36,16%
Blue,Attrited Customer,721137558,40,Graduate,M,$40K - $60K,Divorced,894,5821,40,4,28,15%
Blue,Retained Customers,714544908,50,Graduate,M,$60K - $80K,Divorced,0,6224,56,4,36,0%
Blue,Attrited Customer,719123958,40,Unknown,M,$60K - $80K,Divorced,0,5051,40,4,27,0%
Blue,Attrited Customer,714471183,40,Graduate,M,$80K - $120K,Divorced,476,17504,47,4,39,3%
Blue,Attrited Customer,717580458,40,Unknown,M,$80K - $120K,Divorced,0,19333,43,4,36,0%
Blue,Attrited Customer,721427358,40,Unknown,M,$80K - $120K,Divorced,0,8757,47,4,28,0%
Blue,Attrited Customer,780720258,40,High School,M,Less than $40K,Divorced,2517,3489,45,4,34,72%
Blue,Retained Customers,768712383,50,Graduate,M,$120K +,Divorced,0,34516,51,5,45,0%
Blue,Attrited Customer,714608583,40,High School,M,$120K +,Divorced,0,5287,45,5,36,0%
Blue,Attrited Customer,714319233,40,Graduate,M,$60K - $80K,Divorced,0,6538,44,5,36,0%
Silver,Attrited Customer,709649958,60,Post-Graduate,M,$60K - $80K,Divorced,287,28229,62,0,46,1%
Silver,Attrited Customer,714145233,30,Graduate,M,$80K - $120K,Divorced,400,34516,34,0,24,1%
Silver,Attrited Customer,815353083,40,College,M,$80K - $120K,Divorced,2361,34516,44,1,39,7%
Silver,Attrited Customer,794571108,30,Graduate,M,$40K - $60K,Divorced,304,17894,39,2,23,2%
Silver,Attrited Customer,709865883,30,High School,M,$60K - $80K,Divorced,821,26794,38,2,25,3%
Silver,Retained Customers,718376583,50,Graduate,M,$80K - $120K,Divorced,751,34516,52,2,44,2%
Silver,Attrited Customer,811035483,40,Unknown,M,$120K +,Divorced,0,34516,47,3,42,0%
Blue,Attrited Customer,720181758,30,Doctorate,M,$120K +,Married,0,8654,37,0,22,0%
Blue,Attrited Customer,711224733,30,High School,M,$120K +,Married,0,22382,32,0,27,0%
Blue,Attrited Customer,773172483,30,Graduate,M,$40K - $60K,Married,0,4063,30,0,23,0%
Blue,Attrited Customer,767784708,40,Doctorate,M,$60K - $80K,Married,504,7277,48,0,41,7%
Blue,Attrited Customer,711237633,40,Graduate,M,$60K - $80K,Married,0,1460,49,0,29,0%
Blue,Attrited Customer,813449508,60,Graduate,M,$60K - $80K,Married,850,9918,61,0,56,9%
Blue,Attrited Customer,710170758,30,Post-Graduate,M,$60K - $80K,Married,2331,4469,32,0,25,52%
Blue,Attrited Customer,717915783,60,Unknown,M,$60K - $80K,Married,1037,4541,60,0,47,23%
Blue,Retained Customers,716238483,50,College,M,$80K - $120K,Married,2352,12918,59,0,50,18%
Blue,Attrited Customer,716088783,60,College,M,$80K - $120K,Married,0,29239,60,0,50,0%
Blue,Retained Customers,711390333,50,Post-Graduate,M,$80K - $120K,Married,489,6526,59,0,46,8%
Blue,Attrited Customer,711605208,60,Unknown,M,$80K - $120K,Married,0,1438.3,61,0,43,0%
Blue,Attrited Customer,717060858,30,Graduate,M,Less than $40K,Married,2517,6911,31,0,36,36%
Blue,Attrited Customer,718045008,30,Post-Graduate,M,Less than $40K,Married,0,3768,31,0,21,0%
Blue,Retained Customers,720610008,50,College,M,$120K +,Married,812,15796,59,1,50,5%
Blue,Retained Customers,714342033,50,High School,M,$120K +,Married,0,34516,52,1,34,0%
Blue,Attrited Customer,788739633,30,Unknown,M,$120K +,Married,238,2106,38,1,16,11%
Blue,Attrited Customer,710061783,40,Graduate,M,$40K - $60K,Married,0,14973,49,1,40,0%
Blue,Retained Customers,713312208,50,High School,M,$40K - $60K,Married,0,3146,53,1,43,0%
Blue,Attrited Customer,711460458,40,Unknown,M,$40K - $60K,Married,0,10973,44,1,34,0%
Blue,Attrited Customer,715610733,60,Unknown,M,$40K - $60K,Married,1175,3735,60,1,47,32%
Blue,Attrited Customer,710306358,30,Unknown,M,$40K - $60K,Married,1983,9664,38,1,18,21%
Blue,Retained Customers,719847108,50,Unknown,M,$40K - $60K,Married,2517,8455,52,1,36,30%
Blue,Attrited Customer,709608708,20,Graduate,M,$60K - $80K,Married,2517,6500,29,1,17,39%
Blue,Attrited Customer,708799983,40,Post-Graduate,M,$60K - $80K,Married,890,18386,40,1,36,5%
Blue,Attrited Customer,710674533,40,Unknown,M,$60K - $80K,Married,0,15060,46,1,34,0%
Blue,Attrited Customer,720693033,30,Unknown,M,$60K - $80K,Married,168,8925,33,1,36,2%
Blue,Attrited Customer,719379858,30,Graduate,M,$80K - $120K,Married,0,24239,39,1,36,0%
Blue,Attrited Customer,798022683,40,Graduate,M,$80K - $120K,Married,321,25517,43,1,37,1%
Blue,Retained Customers,709991883,50,Graduate,M,$80K - $120K,Married,1147,6214,53,1,42,19%
Blue,Retained Customers,787339158,50,Graduate,M,$80K - $120K,Married,0,8688,56,1,50,0%
Blue,Retained Customers,717185658,50,High School,M,$80K - $120K,Married,0,22754,51,1,36,0%
Blue,Retained Customers,719593608,50,Unknown,M,$80K - $120K,Married,0,33870,56,1,36,0%
Blue,Retained Customers,779380908,50,Unknown,M,$80K - $120K,Married,946,24462,51,1,39,4%
Blue,Attrited Customer,709164408,30,Unknown,M,Less than $40K,Married,1696,2218,32,1,23,77%
Blue,Attrited Customer,712551258,30,Unknown,M,Less than $40K,Married,0,4247,39,1,36,0%
Blue,Attrited Customer,709199358,60,Unknown,M,Less than $40K,Married,0,3316,60,1,36,0%
Blue,Retained Customers,714967233,50,Doctorate,M,$120K +,Married,0,11188,52,2,34,0%
Blue,Attrited Customer,716053083,30,Graduate,M,$120K +,Married,0,27992,33,2,21,0%
Blue,Attrited Customer,708892833,30,Graduate,M,$120K +,Married,0,13662,37,2,30,0%
Blue,Retained Customers,708927108,50,Graduate,M,$120K +,Married,507,12778,53,2,36,4%
Blue,Retained Customers,713041683,50,Graduate,M,$120K +,Married,0,4697,55,2,36,0%
Blue,Attrited Customer,711509658,60,Graduate,M,$120K +,Married,2517,11374,61,2,49,22%
Blue,Attrited Customer,709891608,40,High School,M,$120K +,Married,0,9924,41,2,24,0%
Blue,Attrited Customer,708501783,40,High School,M,$120K +,Married,1477,34516,43,2,36,4%
Blue,Attrited Customer,714052158,40,High School,M,$120K +,Married,949,11714,49,2,39,8%
Blue,Retained Customers,772728933,50,High School,M,$120K +,Married,813,13709,50,2,40,6%
Blue,Attrited Customer,718577958,30,Unknown,M,$120K +,Married,0,8906,39,2,26,0%
Blue,Attrited Customer,710590683,30,Unknown,M,$120K +,Married,0,16127,33,2,36,0%
Blue,Attrited Customer,715321008,30,Unknown,M,$120K +,Married,2517,34516,39,2,36,7%
Blue,Retained Customers,714199008,50,Unknown,M,$120K +,Married,492,16081,50,2,36,3%
Blue,Attrited Customer,710899833,30,Graduate,M,$40K - $60K,Married,1408,7758,36,2,18,18%
Blue,Attrited Customer,709564683,30,Graduate,M,$40K - $60K,Married,0,4739,32,2,22,0%
Blue,Attrited Customer,720275358,40,Graduate,M,$40K - $60K,Married,0,1889,47,2,30,0%
Blue,Retained Customers,715493733,50,Graduate,M,$40K - $60K,Married,0,5735,53,2,36,0%
Blue,Attrited Customer,713796033,40,Graduate,M,$40K - $60K,Married,0,4738,47,2,42,0%
Blue,Attrited Customer,789481233,30,High School,M,$40K - $60K,Married,0,2220,39,2,30,0%
Blue,Attrited Customer,713283933,40,Unknown,M,$40K - $60K,Married,0,3032,42,2,30,0%
Blue,Retained Customers,755212608,50,Unknown,M,$40K - $60K,Married,0,13067,50,2,43,0%
Blue,Attrited Customer,715649358,30,College,M,$60K - $80K,Married,0,3879,39,2,26,0%
Blue,Attrited Customer,708170508,30,Graduate,M,$60K - $80K,Married,0,1438.3,38,2,36,0%
Blue,Attrited Customer,713886333,40,High School,M,$60K - $80K,Married,728,18660,47,2,39,4%
Blue,Retained Customers,708867408,50,High School,M,$60K - $80K,Married,1958,23128,52,2,40,9%
Blue,Retained Customers,810974958,50,High School,M,$60K - $80K,Married,1760,4123,51,2,46,43%
Blue,Attrited Customer,720962208,40,Post-Graduate,M,$60K - $80K,Married,2250,2476,42,2,27,91%
Blue,Attrited Customer,789412458,40,Post-Graduate,M,$60K - $80K,Married,2517,23026,44,2,34,11%
Blue,Attrited Customer,719685408,40,Unknown,M,$60K - $80K,Married,318,6332,40,2,29,5%
Blue,Attrited Customer,720243933,40,Unknown,M,$60K - $80K,Married,0,1789,47,2,32,0%
Blue,Retained Customers,718707933,50,Unknown,M,$60K - $80K,Married,382,2189,54,2,35,18%
Blue,Retained Customers,711323283,50,Unknown,M,$60K - $80K,Married,1030,2527,57,2,41,41%
Blue,Attrited Customer,816850458,30,Unknown,M,$60K - $80K,Married,0,1698,33,2,28,0%
Blue,Retained Customers,757854858,50,Unknown,M,$60K - $80K,Married,0,3143,50,2,43,0%
Blue,Attrited Customer,708841233,40,College,M,$80K - $120K,Married,2517,14682,41,2,33,17%
Blue,Attrited Customer,779216358,40,College,M,$80K - $120K,Married,0,2111,48,2,38,0%
Blue,Attrited Customer,708834483,40,Doctorate,M,$80K - $120K,Married,0,17667,46,2,29,0%
Blue,Attrited Customer,801380808,40,Doctorate,M,$80K - $120K,Married,2517,25894,44,2,38,10%
Blue,Attrited Customer,718362783,30,Graduate,M,$80K - $120K,Married,0,12643,35,2,27,0%
Blue,Attrited Customer,717439983,40,Graduate,M,$80K - $120K,Married,2517,14774,48,2,28,17%
Blue,Retained Customers,778837083,50,Graduate,M,$80K - $120K,Married,321,12906,50,2,31,3%
Blue,Attrited Customer,715701033,40,Graduate,M,$80K - $120K,Married,1761,2111,43,2,33,83%
Blue,Attrited Customer,712113558,40,Graduate,M,$80K - $120K,Married,1273,24844,45,2,36,5%
Blue,Attrited Customer,715825458,40,Graduate,M,$80K - $120K,Married,2239,12933,47,2,36,17%
Blue,Attrited Customer,720150858,30,High School,M,$80K - $120K,Married,0,1439,34,2,25,0%
Blue,Attrited Customer,718791708,40,High School,M,$80K - $120K,Married,2268,16362,48,2,32,14%
Blue,Attrited Customer,771833433,40,High School,M,$80K - $120K,Married,0,29893,49,2,38,0%
Blue,Retained Customers,721126833,50,High School,M,$80K - $120K,Married,0,14902,51,2,41,0%
Blue,Attrited Customer,708301683,40,Unknown,M,$80K - $120K,Married,1059,20798,40,2,30,5%
Blue,Attrited Customer,768490458,40,Unknown,M,$80K - $120K,Married,2517,5701,49,2,43,44%
Blue,Attrited Customer,709803258,40,Unknown,M,$80K - $120K,Married,0,12073,48,2,28,0%
